Random Generator,bet,02-2020,04-2020,06-2020,08-2020,10-2020,12-2020,02-2021,04-2021,06-2021,08-2021,10-2021,12-2021,02-2022,04-2022,06-2022,08-2022,10-2022,12-2022,02-2023,04-2023,06-2023,08-2023,10-2023,12-2023,02-2024,04-2024,06-2024,08-2024,10-2024,12-2024,02-2025,04-2025,06-2025,08-2025,10-2025,12-2025,02-2026,04-2026,06-2026,08-2026,10-2026,12-2026,02-2027,04-2027,06-2027,08-2027,10-2027,12-2027,02-2028,04-2028,06-2028,08-2028,10-2028,12-2028,02-2029,04-2029,06-2029,08-2029,10-2029,12-2029,02-2030,04-2030,06-2030,08-2030,10-2030,12-2030
9194,0.109953052428318,0.04779411764705882,0.04059040590405904,0.040740740740740744,0.0364963503649635,0.03237410071942446,0.025,0.017793594306049824,0.0176678445229682,0.020905923344947737,0.013986013986013986,0.010273972602739725,0.013605442176870748,0.013333333333333334,0.009966777408637873,0.010033444816053512,0.010135135135135136,0.0033444816053511705,0.003389830508474576,0.0033783783783783786,0.006711409395973154,0.010135135135135136,0.006688963210702341,0.006644518272425249,0.009933774834437087,0.006688963210702341,0.006734006734006734,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7987,0.18079283947590696,0.014598540145985401,0.007352941176470588,0.0037174721189591076,0.0037313432835820895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9218,0.09856186650577001,0.038461538461538464,0.04633204633204633,0.041666666666666664,0.045112781954887216,0.045112781954887216,0.04580152671755725,0.041666666666666664,0.04119850187265917,0.041666666666666664,0.04198473282442748,0.05019305019305019,0.03515625,0.03529411764705882,0.03571428571428571,0.032,0.02,0.020161290322580645,0.02390438247011952,0.01984126984126984,0.004032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3887,0.162428093823837,0.13178294573643412,0.13793103448275862,0.12015503875968993,0.11406844106463879,0.11196911196911197,0.09486166007905138,0.07003891050583658,0.05859375,0.050980392156862744,0.04065040650406504,0.024193548387096774,0.01195219123505976,0.008032128514056224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.17313908668584196,0.12318840579710146,0.1299638989169675,0.12589928057553956,0.12186379928315412,0.11510791366906475,0.10071942446043165,0.09642857142857143,0.07829181494661921,0.10108303249097472,0.09025270758122744,0.08394160583941605,0.08960573476702509,0.08421052631578947,0.08333333333333333,0.06920415224913495,0.05802047781569966,0.04778156996587031,0.03103448275862069,0.02456140350877193,0.017421602787456445,0.01048951048951049,0.0035460992907801418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,0.0989982732979115,0.027450980392156862,0.015748031496062992,0.016,0.015873015873015872,0.01593625498007968,0.015748031496062992,0.015503875968992248,0.007662835249042145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4046,0.16063882132293697,0.09225092250922509,0.08550185873605948,0.09398496240601503,0.10150375939849623,0.09961685823754789,0.12830188679245283,0.13026819923371646,0.11610486891385768,0.11808118081180811,0.11313868613138686,0.1070110701107011,0.1018867924528302,0.08333333333333333,0.06415094339622641,0.06390977443609022,0.03773584905660377,0.029850746268656716,0.018867924528301886,0.011363636363636364,0.007407407407407408,0.0036363636363636364,0.0036496350364963502,0.003676470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8194,0.0951294989557937,0.03614457831325301,0.0321285140562249,0.027777777777777776,0.02734375,0.023166023166023165,0.0234375,0.015384615384615385,0.011320754716981131,0.011406844106463879,0.007633587786259542,0.00749063670411985,0.0037313432835820895,0.0037313432835820895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3304,0.20732502110186,0.2542955326460481,0.2629757785467128,0.2711267605633803,0.26855123674911663,0.2730496453900709,0.28771929824561404,0.2664359861591695,0.2705479452054795,0.22945205479452055,0.23367697594501718,0.20945945945945946,0.21739130434782608,0.19269102990033224,0.1919191919191919,0.1945392491467577,0.17567567567567569,0.17747440273037543,0.16433566433566432,0.1413427561837456,0.13636363636363635,0.12110726643598616,0.11188811188811189,0.09090909090909091,0.08013937282229965,0.06944444444444445,0.05154639175257732,0.05190311418685121,0.05944055944055944,0.05555555555555555,0.05536332179930796,0.07746478873239436,0.07857142857142857,0.10830324909747292,0.14492753623188406,0.20363636363636364,0.2545454545454545,0.3663003663003663,0.47547169811320755,0.5643939393939394,0.690566037735849,0.7790262172284644,0.803030303030303,0.8352059925093633,0.8364312267657993,0.8419117647058824,0.8194945848375451,0.7777777777777778,0.7659574468085106,0.7292418772563177,0.6787003610108303,0.6304347826086957,0.5869565217391305,0.5897435897435898,0.6313868613138686,0.6137184115523465,0.6199261992619927,0.5830258302583026,0.5468164794007491,0.5509433962264151,0.48863636363636365,0.5094339622641509,0.47368421052631576,0.5037878787878788,0.5373134328358209,0.5364963503649635,0.49264705882352944
538,0.148669689241797,0.11278195488721804,0.0946969696969697,0.08208955223880597,0.07865168539325842,0.05639097744360902,0.041044776119402986,0.02952029520295203,0.02909090909090909,0.01090909090909091,0.007194244604316547,0.007168458781362007,0.0035211267605633804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
